player,evaluations,count_differential_evaluations
0,0,0
0,0,0
0,0,0
0,45544,12
0,128953,333
0,150972,482
0,247921,1713
0,241798,2098
0,210094,2629
0,164571,9724
0,163296,13565
0,136326,11986
0,109867,11612
0,112377,17109
0,90751,19901
0,79300,25182
0,66789,29328
0,54818,22793
0,52908,31572
0,33234,18516
0,33063,19431
0,45011,29943
0,31935,22183
0,151630,114115
0,172300,152168
0,45610,30625
0,0,0
0,0,0
0,0,0
0,45544,12
0,269066,791
0,265004,1215
0,270340,2036
0,242136,2680
0,210364,2957
0,198590,4618
0,154246,4372
0,124279,10956
0,124193,24698
0,92923,18986
0,92072,32494
0,80954,32171
0,79463,41738
0,254370,212022
0,264116,107956
0,267214,186632
0,139435,111760
0,138342,118428
0,264339,113079
0,5234,2056
0,0,0
0,0,0
0,0,0
0,45544,12
0,180403,425
0,125916,460
0,235523,1406
0,241798,2314
0,210038,2624
0,198276,4160
0,153883,3865
0,132039,21060
0,257184,246381
0,260176,242581
0,253192,233479
0,262248,235949
0,273328,165691
0,271751,146376
0,273217,175144
0,250131,218895
0,219,219
0,45544,12
0,100835,210
0,148691,509
0,186433,1517
0,241856,2456
0,210038,2610
0,198821,4566
0,153789,3415
0,132294,21214
0,94066,9982
0,118410,36870
0,88761,27481
0,69272,25996
0,76529,39919
0,268004,160235
0,142945,89810
0,101972,23092
0,26904,20952
0,2210,1797
0,396,328
0,32,32
0,45544,12
0,263538,835
0,247046,1053
0,244074,2007
0,242136,2680
0,210364,2957
0,172998,20480
0,151985,18991
0,173936,47374
0,118827,35823
0,112080,32759
0,70044,19704
0,63155,20740
0,56642,23098
0,40963,18631
0,39757,16418
0,48782,31607
0,266137,121582
0,268318,187629
0,151799,101436
0,147442,53224
0,13649,7695
0,31880,21031
0,0,0
0,0,0
0,0,0
0,45544,12
